Id,Reputation,UpVotes,DownVotes,AccountId
"45968","1","0","0","1851696"
"45969","101","1","0","239166"
"45970","101","0","0","3216213"
"45971","3","0","0","4482314"
"45972","101","0","0","1225393"
"45973","101","0","0","1643896"
"45974","1","0","0","4482363"
"45976","1","0","0","1452327"
"45980","101","0","0","1711586"
"45981","1","0","0","3089079"
"45982","1","0","0","4483050"
"45983","101","0","0","24859"
"45984","6","0","0","4483335"
"45985","101","1","0","241707"
"45986","101","0","0","1685045"
"45987","187","16","0","4483488"
"45988","128","2","0","2030367"
"45989","101","2","0","2759063"
"45990","1","0","0","4483715"
"45991","138","3","3","4218461"
"45992","101","0","0","1454317"
"45993","1","0","0","4351591"
"45995","101","0","0","201020"
"45997","101","2","0","945278"
"45998","1","0","0","4483992"
"45999","3","0","0","2030843"
"46000","1","0","0","4484486"
"46002","1","0","0","135291"
"46003","101","1","0","2608302"
"46004","101","0","0","2053132"
"46006","101","0","0","164891"
"46007","101","0","0","79856"
"46008","1515","86","14","4485119"
"46009","1","0","0","4453379"
"46010","101","2","0","1118544"
"46011","504","40","2","4478535"
"46012","101","0","0","1344645"
"46013","21","0","0","4485859"
"46014","1","0","0","1832067"
"46016","101","0","0","213889"
"46017","1","0","0","4478836"
"46019","1","0","0","4420138"
"46020","101","0","0","2390136"
"91406","101","0","0","4891338"
"91407","1","0","0","9203379"
"91408","1","0","0","5353569"
"91409","1","0","0","9203867"
"91411","1","0","0","7720751"
"91415","1","0","0","5261062"
"91416","101","0","0","5094245"
"91418","1","0","0","9204345"
"91419","1","0","0","7867305"
"91420","1","0","0","9204422"
"91421","101","0","0","3826472"
"91422","121","0","0","904273"
"91423","1","0","0","9204844"
"91424","8","0","0","5913975"
"91425","1","0","0","4856407"
"91426","1","0","0","8353619"
"91428","1","0","0","406122"
"91429","101","3","0","1089435"
"91431","1","0","0","9205892"
"91432","1","0","0","5485972"
"91433","56","0","0","9206008"
"91434","1","0","0","9205743"
"91436","101","0","0","12042"
"91437","1","0","0","9206361"
"91439","1","0","0","6484788"
"91441","1","0","0","8808372"
"91442","1","0","0","9028463"
"91443","3","0","0","8960011"
"91444","1","0","0","9207452"
"91445","16","0","0","8992252"
"91446","1","0","0","9196411"
"91447","1","0","0","8512805"
"91448","101","0","0","2658916"
"91449","1","0","0","1776049"
"91450","1","0","0","9208158"
"91452","129","0","0","2570750"
"91453","4","0","0","4412919"
"91454","101","0","0","7903164"
"91455","1","0","0","5535287"
"91456","101","3","0","8164709"
"91458","1","0","0","9208479"
"91459","1","0","0","7851500"
"91460","101","0","0","7576920"
"91461","108","1","0","7087365"
"91462","1","0","0","9210215"
"91463","1","0","0","1276823"
"91464","136","0","0","473083"
"91465","1","0","0","5562941"
"91466","101","12","0","1185744"
"91467","101","0","0","7411102"
"91469","101","1","0","92222"
"91470","1","0","0","4223142"
"91471","1","0","0","5699042"
"91472","101","0","0","718071"
"91473","1","0","0","9211226"
"91474","1","0","0","1892539"
"91475","1","0","0","5598560"
"91476","119","0","0","7282884"
"91477","1","0","0","6099970"
"91478","24","0","0","8716778"
"91479","21","0","0","9212029"
"91480","2","0","0","6910580"
"91481","1","0","0","2853249"
"91483","8","0","0","8960371"
"91485","1","0","0","9212621"
"91486","1","0","0","7717955"
"91487","1","0","0","6312053"
"91488","13","0","0","8612874"
"91489","1","0","0","7827719"
"91490","101","1","0","1240933"
"91491","1","0","0","7707790"
"91492","26","0","0","6771439"
"91493","1","0","0","9213582"
"91495","101","0","0","1264838"
"91496","1","0","0","9214060"
"91497","101","0","0","385512"
"91498","1","0","0","4761860"
"91499","101","0","0","542648"
"91500","1","0","0","7650516"
"91502","101","0","0","4230755"
"91503","101","41","0","3645415"
"91504","1","0","0","9215142"
"91505","101","3","0","7830284"
"91506","1","0","0","8859207"
"91507","101","0","0","7359020"
"91508","1","0","0","8327664"
"91509","1","0","0","7586359"
"91510","40","0","0","7117778"
"91513","1","0","0","9215970"
"91514","1","0","0","362785"
"91515","101","0","0","5798913"
"91516","157","9","0","9216346"
"91517","101","0","0","8987020"
"91518","1","0","0","9216500"
"91519","101","2","0","6049972"
"91520","1","0","0","9175762"
"91521","1","0","0","9216913"
"91522","111","3","0","7500616"
"91523","1","0","0","2143445"
"91524","1","0","0","9216956"
"91525","1","0","0","7551575"
"91526","1","0","0","7071306"
"91528","1","0","0","8253722"
"91529","1","0","0","1242887"
"91530","106","1","0","3136816"
"91532","101","0","0","1901861"
"91533","1","0","0","9187573"
"91534","1","0","0","8027475"
"91535","1","0","0","5541082"
"91536","1","0","0","9218588"
"91537","121","0","0","2069791"
"91538","101","0","0","7133311"
"91539","1","0","0","5453029"
"91540","101","7","0","1007076"
"91542","1","0","0","9219578"
"91543","1","0","0","5465668"
"91545","1","0","0","9220109"
"91547","1","0","0","9220489"
"91548","1","0","0","6399723"
"91549","21","1","0","6129957"
"91550","101","0","0","1585220"
"91551","101","0","0","7816287"
"91553","34","1","0","9020769"
"91554","101","3","0","8954140"
"91555","1","0","0","4262261"
"91557","1","0","0","9200562"
"91558","101","2","0","5605072"
"91559","11","0","0","9223093"
"91560","101","0","0","23173"
"91561","1","0","0","9223321"
"91562","1","0","0","6950145"
"91563","1","0","0","7040094"
"91564","101","1","0","947618"
"91565","1","0","0","5345289"
"91566","101","0","0","5981952"
"91567","1","0","0","4155996"
"91568","101","0","0","1618493"
"91571","1","0","0","7965721"
"91572","390","9","4","2162567"
"91573","101","1","0","926978"
"91575","11","0","0","9052308"
"91576","101","0","0","6974321"
"91577","1","0","0","3884631"
"91578","95","11","0","1811487"
"91579","1","0","0","3834016"
"91582","11","0","0","5784608"
"91583","1","0","0","8477717"
"91586","13","0","0","9227357"
"91587","101","4","0","84704"
"91588","1","0","0","9045703"
"91589","101","0","0","3717894"
"91590","1","0","0","8490945"
"91591","1","0","0","2342452"
"91592","1","0","0","3352148"
"91593","11","0","0","9228480"
"91594","11","0","0","983553"
"91595","1","0","0","1856902"
"91598","1","0","0","5592666"
"91599","6","0","0","9229447"
"91600","1","0","0","6108993"
"91601","1","0","0","6292190"
"91602","1","0","0","5843558"
"91603","101","0","0","9027444"
"91604","1","0","0","9227150"
"91605","1","0","0","9230958"
"91606","1","0","0","5137740"
"91607","1","0","0","9231363"
"91608","1","0","0","9231903"
"91609","101","0","0","3623888"
"91610","1","0","0","9232476"
"91611","101","0","0","337497"
"91612","101","1","0","2889654"
"91613","3","0","0","5142929"
"91614","101","0","0","6288262"
"91615","108","3","0","4412220"
"91616","1","0","0","7796973"
"91617","1","0","0","9232734"
"91618","1","0","0","2812689"
"91619","11","0","0","3027005"
"91621","1","0","0","5272649"
"91622","101","0","0","8050278"
"91625","1","0","0","8072514"
"91627","101","9","0","1297276"
"91628","1","0","0","9235448"
"91629","1","0","0","8629997"
"91630","124","0","0","4632216"
"91631","1","0","0","2900196"
"91632","51","0","0","3121670"
"91633","1","0","0","3313127"
"91634","101","5","0","4688776"
"91635","101","0","0","8683429"
"91636","1","0","0","7642217"
"91637","1","0","0","9235094"
"91638","101","0","0","33600"
"91639","1","0","0","9238473"
"91640","1","0","0","4799444"
"91642","1","0","0","9229871"
"91643","101","0","0","9017382"
"91644","101","0","0","9239866"
"91645","1","0","0","4624700"
"91646","1","0","0","9240163"
"91647","1","0","0","9241118"
"91648","103","1","0","56032"
"91649","1","0","0","9240349"
"91650","1","0","0","1876519"
"91651","101","0","0","1571990"
"91652","101","1","0","5864502"
"91653","1","0","0","63702"
"91654","1","0","0","9242620"
"91655","1","0","0","2320445"
"91656","1","0","0","9040937"
"91657","1","0","0","9243104"
"91658","6","0","0","9243500"
"91659","1","0","0","308101"
"91661","1","0","0","9234389"
"91662","1","0","0","9240663"
"91663","1","0","0","8118737"
"91664","101","1","0","2279620"
"91665","3","0","0","3405304"
"91667","1","0","0","6261192"
"91668","101","0","0","9227606"
"91669","1","0","0","6961061"
"91670","3","0","0","9244730"
"91671","1","0","0","1606607"
"91672","101","0","0","1845098"
"91673","36","1","0","6130976"
"91674","1","0","0","1119475"
"91675","101","4","0","5709462"
"91676","26","0","0","9089469"
"91678","1","0","0","2669726"
"91679","1","0","0","9173981"
"91680","3","0","0","1292309"
"91681","1","0","0","7374425"
"91682","1","0","0","9246189"
"91683","101","0","0","15413"
"91687","1","0","0","9038670"
"91688","10","0","0","7912079"
"91689","111","0","0","6225707"
"91690","1","0","0","9039294"
"91691","101","0","0","233246"
"91692","21","0","0","9212447"
"91693","101","0","0","7755351"
"91694","1","0","0","911402"
"91695","1","0","0","5287021"
"91696","101","0","0","5921056"
"91697","1","0","0","4598054"
"91698","101","0","0","7766419"
"91699","1","0","0","7881979"
"91700","1","0","0","9249945"
"91701","1","0","0","6894549"
"91702","1","0","0","8431795"
"91703","1","0","0","9250278"
"91704","6","0","0","8485838"
"91705","1","0","0","7776503"
"91706","1","0","0","9251409"
"91707","133","1","0","1091241"
"91708","101","0","0","8982605"
"91710","1","0","0","9252398"
"91711","1","0","0","6662001"
"91713","101","0","0","4144906"
"91714","1","0","0","8403495"
"91715","101","0","0","115796"
"91716","163","5","0","7798259"
"91718","1","0","0","8617757"
"91719","106","0","0","2129165"
"91720","1","0","0","9253805"
"91721","1","0","0","7548155"
"91723","1","0","0","4893171"
"91724","101","4","0","891201"
"91725","6","0","0","2777709"
"91726","101","0","0","6589671"
"91727","101","1","0","5240236"
"91728","1","0","0","3358082"
"91729","101","1","0","2174170"
"91730","101","0","0","1372621"
"91731","6","0","0","8676909"
"91732","6","0","0","8771418"
"91734","1","0","0","9256978"
"91735","101","0","0","991398"
"91736","6","0","0","9257425"
"91737","1","0","0","8577466"
"91738","1","0","0","9165337"
"91739","6","0","0","9258273"
"91741","1","0","0","9257485"
"91742","101","0","0","2912207"
"91743","8","0","0","2661331"
"91744","4","0","0","9258378"
"91745","95","0","0","9258547"
"91746","101","0","0","2620418"
"91747","1","0","0","6836562"
"91748","1","0","0","9258640"
"91749","11","0","0","9258744"
"91750","101","0","0","1671760"
"91751","1","0","0","9229070"
"91752","1","0","0","7424071"
"91754","101","1","0","7023007"
"91755","1","0","0","9138581"
"91756","1","0","0","9260474"
"91757","6","0","0","6562760"
"91759","1","0","0","8608143"
"91760","101","0","0","512374"
"91761","1","0","0","6495432"
"91762","101","0","0","9002951"
"91763","1","0","0","9261865"
"91765","101","1","0","2747818"
"91766","1","0","0","6547572"
"91767","101","1","0","79137"
"91768","1","0","0","2547803"
"91770","1","0","0","6651292"
"91771","108","7","0","393504"
"91772","3","0","0","5375811"
"91773","1","0","0","5460154"
"91774","101","0","0","114032"
"91775","101","0","0","5793219"
"91777","1","0","0","3229160"
"91778","1","0","0","7743839"
"91779","1","0","0","9265238"
"91780","1","0","0","7997569"
"91781","101","5","0","1807913"
"91782","1","0","0","9266284"
"91783","165","0","0","9149100"
"91784","1","0","0","1989253"
"91785","1","0","0","4439954"
"91786","1","0","0","6824864"
"91787","101","3","0","9156884"
"91788","1","0","0","4820534"
"91789","101","1","0","7053519"
"91790","1","0","0","9267208"
"91791","1","0","0","9267241"
"91792","1","0","0","7976933"
"91793","1","0","0","6980905"
"91794","103","0","0","5522871"
"91795","101","0","0","47692"
"91796","11","0","0","9268369"
"91797","1","0","0","2296337"
"91798","101","0","0","8549136"
"91799","1","0","0","3460631"
"91800","101","2","0","280315"
"91801","13","0","0","9270060"
"91802","1","0","0","264118"
"91803","113","0","0","2532072"
"91804","1","0","0","5184254"
"91805","26","11","0","8955413"
"91806","1","0","0","8859414"
"91807","3","0","0","411098"
"91808","15","1","0","9270485"
"91809","101","0","0","9268770"
"91810","1","0","0","3515828"
"91811","101","0","0","435520"
"91812","1","0","0","3516528"
"91814","1","0","0","6586377"
"91815","101","2","0","973893"
"91816","1","0","0","5424997"
"91817","1","0","0","8934155"
"91818","1","0","0","8962171"
"91819","1","0","0","9271075"
"91820","1","0","0","2339396"
"91821","1","0","0","9101781"
"91822","1","0","0","9016810"
"91823","1","0","0","9272013"
"91825","101","0","0","7592845"
"91826","1","0","0","9272595"
"91828","11","0","0","4760916"
"91829","101","0","0","54029"
"91830","1","0","0","4888123"
"91833","1","0","0","5736500"
"91834","101","0","0","4210014"
"91835","6","0","0","6810926"
"91836","1","0","0","7221749"
"91837","1","0","0","9274371"
"91838","108","1","0","3454992"
"91839","1","0","0","1105416"
"91840","101","0","0","5726591"
"91841","101","1","0","4567012"
"91842","1","0","0","1876849"
"91843","101","0","0","4779272"
"91844","101","0","0","1356200"
"91845","1","0","0","9275792"
"91848","1","0","0","5277879"
"91849","17","1","0","7174775"
"91850","126","6","0","9070994"
"91851","1","0","0","4729957"
"91853","53","6","0","9244538"
"91854","101","0","0","7440633"
"91855","1","0","0","4943484"
"91857","3","0","0","6198877"
"91858","111","1","0","8014727"
"91859","1","0","0","9276765"
"91860","101","2","0","3374003"
"91861","1","0","0","9276014"
"91863","15","0","0","9277666"
"91864","1","0","0","1479983"
"91865","101","0","0","4037861"
"91866","1","0","0","6459365"
"91867","1","0","0","4222262"
"91868","1","0","0","6538177"
"91869","101","0","0","8349399"
"91870","151","3","0","2001206"
"91871","1","0","0","6552704"
"91872","1","0","0","9270613"
"91873","1","0","0","9278936"
"91874","9","0","0","9279179"
"91875","1","0","0","8555472"
"91876","1","0","0","1349949"
"91877","11","0","0","8612581"
"91879","1","0","0","9160254"
"91880","1","0","0","9263311"
"91881","111","0","0","411906"
"91882","1","0","0","8524035"
"91883","1","0","0","1182424"
"91884","101","5","0","3944980"
"91885","101","1","0","910837"
"91886","6","0","0","9280785"
"91887","1","0","0","6936807"
"91888","1","0","0","6282611"
"91889","1","0","0","5470837"
"91890","101","1","0","2103918"
"91891","1","0","0","9282457"
"91893","101","1","0","368855"
"91894","1","0","0","9016681"
"91895","6","0","0","8694472"
"91896","1","0","0","1248388"
"91897","101","0","0","4103438"
"91898","1","0","0","432959"
"91899","1","0","0","2478740"
"91900","8","0","0","8180563"
