Id,PostTypeId,OwnerUserId
"88293","2","12894"
"88294","1","55836"
"88295","5","55601"
"88296","4","55601"
"88297","2","20605"
"88298","1","23292"
"88300","2","41447"
"88301","1","46556"
"88302","2","46556"
"88303","1","54795"
"88304","1","55850"
"88305","1","55579"
"88306","2","55830"
"88307","2","34519"
"88308","1","43683"
"88310","2","2158"
"88311","1","11680"
"88312","1","41819"
"88313","2","34519"
"88314","1","54539"
"88315","2","55830"
"88316","1","55703"
"88317","1","51721"
"88319","1","30611"
"88320","2","55342"
"88321","2","55858"
"88322","2","54539"
"88323","2","30632"
"88324","1","55859"
"88325","2","55155"
"88327","1","29018"
"88328","1","16808"
"88330","1","23182"
"88331","2","55160"
"88332","2","54911"
"88333","2","28905"
"88334","2","40169"
"88335","2","40169"
"88336","2","55160"
"88338","2","35600"
"88339","1","55474"
"88341","2","5007"
"88342","2","54716"
"88343","2","42849"
"88344","2","55871"
"88346","2","55830"
"88348","2","50011"
"88349","2","16201"
"58462","2","32011"
"58463","2","11646"
"58464","2","10684"
"58465","1","31373"
"58466","1","32706"
"58467","2","32707"
"58468","2","30687"
"58470","2","11646"
"58471","1","26853"
"58472","2","7191"
"58473","1","32508"
"58475","2","7191"
"58476","2","30866"
"58477","1","32678"
"58478","1","29606"
"58479","2","30098"
"58480","1","32713"
"58481","1","15703"
"58482","1","32714"
"58483","2","9134"
"58484","1","26317"
"58485","2","32716"
"58486","1","14984"
"58487","2","7697"
"58488","2","7697"
"58489","1","31664"
"58490","2","9894"
"58491","1","29036"
"58492","2","5824"
"58493","1","31791"
"58494","1","29331"
"58495","2","32490"
"58498","2","7697"
"58499","1","29331"
"58500","1","32725"
"58846","1","32786"
"7555","2","2332"
"7556","1","4776"
"7557","2","1069"
"7558","2","3656"
"7559","1","1021"
"7560","2","4779"
"7561","1","4782"
"7562","1","4284"
"7563","2","4129"
"7564","2","2239"
"7565","2","4116"
"7566","2","3794"
"7567","2","4788"
"7568","1","3563"
"7569","1","2100"
"7570","2","1430"
"7571","2","1430"
"7572","2","4776"
"7573","2","659"
"7574","2","4431"
"7575","2","4431"
"7576","1","4797"
"7577","2","4421"
"7578","6","1156"
"7579","2","2301"
"7580","2","1198"
"7581","6","659"
"7582","1","4802"
"7583","6","51"
"7584","6","14"
"7585","2","4803"
"7586","1","191"
"7587","2","2472"
"7588","2","659"
"7589","1","659"
"7590","1","2442"
"7591","1","4284"
"7592","2","337"
"7593","1","4813"
"7594","2","4662"
"7595","1","4662"
"7596","2","2332"
"7597","2","4413"
"7599","1","3656"
"7600","2","2910"
"7601","2","1156"
"7602","1","4818"
"7603","2","3794"
"7604","2","1156"
"7605","2","4129"
"7607","2","3175"
"7608","1","4212"
"7609","2",""
"7610","2","1037"
"7611","1",""
"7613","2","51"
"7614","2",""
"7615","1","4086"
"7616","2","4779"
"7617","1","4822"
"7618","2","4823"
"7619","2","4191"
"7620","2","4191"
"7621","5","51"
"7622","4","51"
"7625","2","1156"
"7626","2",""
"7627","2","4345"
"7628","2","20"
"7629","2","4830"
"7630","2","1562"
"7631","2","4779"
"7632","2","160"
"7633","1","1550"
"7634","2","3249"
"7635","1","4257"
"7636","2","2332"
"7637","2","3830"
"7638","1","4690"
"7639","2","189"
"7640","1","1974"
"7641","2","55"
"7642","2","2332"
"7643","2","2332"
"7644","2","141"
"7645","6","962"
"7646","1","1581"
"7647","2","2050"
"7648","1","4784"
"7649","2","4838"
"7650","2","51"
"7651","2","721"
"31941","1","10160"
"31942","2","5708"
"31943","1","17753"
"31944","1","17841"
"31945","1","13160"
"31946","2","17842"
"31948","1","15290"
"31949","1","15290"
"31950","1","17844"
"31952","1","17753"
"31953","2","9894"
"31954","2","9894"
"31955","1",""
"31956","2","17847"
"31957","1","17848"
"31958","1","17849"
"31959","1","17850"
"31960","2","5864"
"31961","1","9318"
"147453","2","106600"
"147454","2","102650"
"147455","1","106602"
"147456","2","46008"
"147459","1","97345"
"147460","1","6202"
"147461","1","12993"
"58523","2","4429"
"58524","2","26317"
"58525","2","21890"
"58526","1","26897"
"58527","1","17627"
"58528","1","24156"
"58529","2","23053"
"58530","1","1510"
"58531","1","32734"
"58532","1","17663"
"58533","2","1923"
"58534","1","32565"
"58535","2","18568"
"58536","2","13964"
"58537","2","1430"
"58538","2","32737"
"58539","2","7191"
"58541","1","30454"
"58543","2","32504"
"58545","2","7697"
"58546","1","23301"
"58547","1","30932"
"58548","2","9894"
"58549","2","9134"
"58550","2","13964"
"58551","2","7697"
"58554","1","4959"
"58555","2","22003"
"58557","2","23053"
"58560","1","31535"
"58562","2","7191"
"58564","1","30542"
"58565","1","4129"
"58566","2","4129"
"58567","2","4129"
"58568","1","32759"
"58572","1","14621"
"58573","2","23053"
"58574","1","22605"
"58575","2","7191"
"58576","1","22320"
"58577","2","7191"
"58578","2","662"
"58579","2","31385"
"58581","1","31190"
"58583","2","31385"
"58585","1","25384"
"58586","1","32774"
"58587","2","7697"
"58590","1","24372"
"58591","1","32778"
"58592","2","7697"
"58593","1","32610"
"58594","1","31100"
"58595","1","31964"
"58596","2","9894"
"58597","2","7911"
"119231","1","75829"
"119232","2","21890"
"119233","1","72006"
"119234","1","77405"
"119235","1","16420"
"119236","2","81492"
"119237","2","7367"
"119238","1","15282"
"119239","2","21890"
"119241","2","45078"
"119246","2","22277"
"119247","1","81507"
"119248","1","81510"
"119250","2","21890"
"119252","2","21890"
"119254","2","67769"
"119255","2","15282"
"119257","2","81258"
"119258","1","54911"
"119260","2","21890"
"119261","2","74040"
"119262","2",""
"119264","5","21890"
"119265","4","21890"
"119266","5","21890"
"119267","4","21890"
"119271","1","81213"
"119272","2",""
"119275","1","78424"
"119276","1","80825"
"119277","2","21890"
"119278","2","74396"
"119280","1","81526"
"119281","1","81483"
"119282","1","81537"
"119283","1","81536"
"119284","2","81539"
"119286","2","2504"
"119287","2","21890"
"119288","1","81541"
"119289","2","81543"
"119290","2","5473"
"119294","2","81541"
"119295","1","75145"
"119296","2","73731"
"119298","1","81550"
"119299","2","21890"
"119302","2","5473"
"119303","2","7360"
"119306","2","5473"
"119307","1","59120"
"119308","2","5473"
"119309","2","81566"
"119311","2","80640"
"119312","1","10044"
"119313","2","81573"
"119314","1","81572"
"119315","2","5473"
"119319","2","81572"
"119320","1","63312"
"119321","2","81578"
"119322","1","47951"
"119323","1","81582"
"119324","1","55939"
"119325","1","80825"
"119328","2","73570"
"119329","2","81588"
"119331","2","73570"
"89689","2","55564"
"89690","2","57072"
"89691","1","259"
"89692","2","22026"
"89693","1","13052"
"89694","2","39335"
"89695","1","26550"
"89696","1","57114"
"89697","1","52533"
"89698","2","22026"
"89700","2","55564"
"89701","2","7697"
"89702","2","55564"
"89703","2","57118"
"89704","2","57118"
"89705","2","57118"
"89707","1","49789"
"89708","2","1430"
"89710","2","7697"
"89711","2","45803"
"89712","2","54911"
"89713","2","57123"
"89715","1","57124"
"89716","2","55830"
"89717","2","7191"
"119541","1","80271"
"119542","1","76682"
"119543","2","81782"
"119545","1","49522"
"119546","1","81243"
"119547","1","81690"
"119548","2","81649"
"119549","2","74633"
"119551","1","80984"
"119552","1","59955"
"119554","1","79193"
"119556","2","7191"
"119557","2","3644"
"119559","1","81409"
"119560","2","68583"
"119561","2","7191"
"119562","2","23432"
"119563","2","81698"
"119567","1","41221"
"119568","1","81809"
"119569","2","5473"
"119570","1","81810"
"119571","1","81812"
"119572","2","5473"
"119573","1","81818"
"119575","2","81815"
"119578","2","81822"
"119580","1","81422"
"119581","1","81199"
"119582","2","81826"
"119583","2","69308"
"119589","1","20075"
"119596","1","81832"
"119597","2","68112"
"119598","2","21890"
"119599","1","64525"
"119600","1","77166"
"119602","1","67769"
"119603","2","67769"
"119605","1","81837"
"119606","1","81698"
"119607","2","16420"
"119609","2","81837"
"119610","2","15478"
"119612","1","81839"
"119613","2","81842"
"119616","2","49858"
"119618","1","18606"
"119620","2","32819"
"119623","1","81848"
"119624","1","81854"
"119625","2","39518"
"119627","1","81859"
"119629","2","74040"
"119631","2","76009"
"119633","2","34517"
"119635","2","81862"
"119636","2","39518"
"119639","1","81866"
"119640","1","80103"
"119641","2","67769"
"119642","1","22100"
"119643","1","81870"
"119645","1","43599"
"119646","1","68989"
"119647","2","68989"
"119648","2","1430"
"119651","2","81874"
"119653","5","-1"
"119654","4","-1"
"147723","1","97800"
"147724","2","67769"
"147726","2","21890"
"147728","2","39518"
"147729","2","63434"
"147730","2","92160"
"147731","1","12095"
"147733","2","64193"
"147734","2","92160"
"147735","1","106826"
"147738","1","106396"
"147739","1","106711"
"147741","1","106827"
"147742","1","99244"
"147743","2","99244"
"147744","1","106637"
"147745","1","68852"
"147746","2","85419"
"147747","2","55830"
"147748","2","59347"
"147749","2","106839"
"147751","2","106840"
"147753","1","102478"
"147755","1","48251"
"147756","2","102478"
"147758","2","91850"
"147760","2","64568"
"147761","2","66799"
"7420","2","4669"
"7421","1","3659"
"7423","2","2188"
"7424","2","2910"
"7425","2","4675"
"7426","2","2854"
"7427","1","4679"
"7428","2","51"
"7429","1",""
"7430","1","4664"
"7431","2","4794"
"7432","2","5655"
"7435","1","4682"
"7437","2","1430"
"7439","2","4129"
"7440","2","2763"
"7441","2","154"
"7442","2","4688"
"7443","2","4690"
"7444","1","4690"
"7445","2","953"
"7446","1","4105"
"7447","2","4696"
"7448","2","4514"
"7449","1","4697"
"147462","1","69186"
"147463","2","101431"
"147464","2","82058"
"147465","1","93244"
"147466","2","86085"
"147467","2","93244"
"147468","2","86085"
"147469","2","8240"
"147471","1","106569"
"147473","2","67769"
"147474","1","102478"
"147475","2","23186"
"147476","2","64193"
"147477","2","106616"
"147478","1","106615"
"147479","1","82106"
"147480","1","106619"
"147481","2","74932"
"147482","1","12095"
"147483","1","74337"
"147484","2","46627"
"147486","2","80214"
"147487","1","104382"
"147488","2","102650"
"147490","1","11255"
"147491","2","21890"
"147492","2","5473"
"147493","1","50538"
"147495","1","106187"
"147497","2","337"
"147498","2","12993"
"147502","1","106632"
"147503","2","48612"
"147504","1","106635"
"147505","1","92133"
"147506","2","102454"
"147507","1","105937"
"147509","2","39518"
"147510","2","99610"
"147511","1","97818"
"147512","1","85419"
"147513","2","1328"
"147514","1","106638"
"147515","2","26250"
"147516","2","70421"
"147517","2","66799"
"147520","1","106652"
"147521","2","81948"
"147522","1","90650"
"147523","2","28905"
"147524","2","66799"
"147525","2","66799"
"147526","1","106458"
"147527","2","7191"
"147528","1","106637"
"147529","2","1430"
"147530","2","106657"
"147531","2","68264"
"147535","1","106658"
"147536","2","92160"
"147540","2","98335"
"147544","2","69782"
"147547","2","45893"
"147549","1","106673"
"147550","1","106396"
"147551","2","7191"
"147552","1","98242"
"58600","2","9894"
"58601","1","32781"
"58602","2","15605"
"58604","2","29818"
"58605","1","31405"
"58606","2","30022"
"58607","2","22277"
"58608","1","31664"
"58609","1","31964"
"58610","2","32610"
"58611","1","13127"
"58612","1","32786"
"58613","2","30949"
"58615","2","6839"
"58616","1","32784"
"58617","1","20174"
"58618","2","13052"
"58620","2","2624"
"58621","2","32517"
"58622","2","32517"
"58624","1","32789"
"58626","2","31801"
"58627","1","31613"
"58628","1","11909"
"58629","2","15547"
"58630","2","19126"
"58639","1","23379"
"58640","2","17516"
"58641","2","9894"
"58642","2","9894"
"58643","1","7730"
"58644","2","7191"
"58646","1","13702"
"58648","1","31764"
"58649","2","14520"
"58651","1","13702"
"58652","2","7697"
"58653","2","7697"
"58654","1","15703"
"58655","2","9825"
"58656","2","7697"
"58657","2","7697"
"58658","2","7697"
"58660","2","32812"
"58661","1","32813"
"58662","2","14790"
"58663","2","32610"
"58664","1","32810"
"58665","2","23892"
"58666","2","9894"
"58667","2","9894"
"58668","1","23892"
"58669","1","24479"
"58670","1","22241"
"58671","1","32773"
"58672","2","32816"
"58673","1","17200"
"58674","2","15605"
"58675","2","23072"
"58676","2","19081"
"58677","2","23306"
"58678","1","27892"
"58679","2","26374"
"58680","2","12191"
"58681","2","8234"
"58682","2","32617"
"58684","1","32815"
"58685","1","22138"
"58686","1","27421"
"58688","2","32610"
"58689","1","8825"
"58690","1","14941"
"58691","2","9825"
"58692","1","11628"
"58693","1","16982"
"58694","1","16823"
"58695","1","32829"
"31791","2","9894"
"31792","2","9736"
"31793","2","13295"
"31794","2","1101"
"31795","2","10466"
"31796","1","17763"
"31797","1","17554"
"31798","1","17765"
"31799","2","17766"
"31800","2","1101"
"31801","2","10466"
"31802","2","17766"
"31803","2","2624"
"31804","2","17766"
"31805","2","17766"
"31806","2","9894"
"31807","2","17708"
"31808","1","17767"
"31810","2","2798"
"31811","2","17768"
"31812","2","16339"
"58870","1","26421"
"58872","2","28944"
"58873","2","17541"
"58874","2","28944"
"58875","2","29600"
"58876","2","10062"
"58877","2","7697"
"58878","2","3505"
"58879","1","32952"
"58881","1","32787"
"58882","1","2188"
"58884","2","5660"
"58885","2","9880"
"58887","1","22810"
"58888","2","27061"
"58889","2","9174"
"58890","2","7197"
"58891","1","26853"
"58892","2","22260"
"58893","1","10219"
"58894","2","7191"
"58895","1","29012"
"58896","2","32737"
"58898","2","1430"
"58900","2","32737"
"58901","1","32969"
"58903","2","422"
"58904","2","4947"
"58905","2","7697"
"58906","1","32973"
"58907","2","9366"
"58908","1","30397"
"58909","2","29278"
"58910","2","7697"
"58911","2","1430"
"58912","2","7191"
"58913","1","32977"
"58915","2","32978"
"58916","2","32959"
"58917","2","8063"
"58918","2","32978"
"58919","1","29600"
"7652","2","4264"
"7653","2","2361"
"7654","2","4191"
"7655","1","3818"
"7656","2","2332"
"7657","1","2778"
"7659","2","2332"
"7660","1","2778"
"7661","2","4264"
"7662","2","51"
"7663","1","4851"
"7664","2","4854"
"7665","2","4856"
"7666","2","51"
"7667","2","2188"
"7668","2","4191"
"7669","2","2332"
"7670","2","656"
"7671","2","1156"
"7672","1","2332"
"7673","2","4604"
"7674","2","51"
"7676","2","4129"
"58698","2","7328"
"58699","1","32830"
"58700","2","9366"
"58701","2","7911"
"58702","2","20072"
"58703","2","29105"
"58704","2","32610"
"58705","2","7697"
"58706","2","9825"
"58707","1","27364"
"58708","2","19829"
"58709","2","11826"
"58710","2","9366"
"58711","2","11826"
"58712","2","29278"
"58713","2","19829"
"58714","2","11826"
"58715","2","11826"
"58716","1","32490"
"58717","1","32711"
"58718","1","32837"
"58721","2","3934"
"58722","1","32842"
"58723","2","32843"
"58725","1","32844"
"58726","2","21890"
"58728","1","27061"
"58729","2","30949"
"58731","2","8825"
"58732","2","32490"
"58733","1","19304"
"58734","1","13911"
"58735","1","32854"
"58736","2","7697"
"58737","1","27364"
"58738","2","32855"
"58739","1","32856"
"58740","2","25753"
"58741","2","7697"
"58742","2","27387"
"58743","1","15398"
"58744","1","31088"
"58745","2","18505"
"58746","2","30949"
"58747","1","32532"
"58748","2","4129"
"58749","2","30949"
"58751","1","31541"
"58752","2","3505"
"58753","2","14342"
"58754","1","29141"
"58755","2","26630"
"58756","2","30938"
"58758","1","32873"
"58759","2","25170"
"58760","1","29911"
"58761","2","29141"
"58763","2","29278"
"58764","2","20138"
